run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
normal_i0.0_r1,normal,0.0,1,3,12.620696349119207,12.472837927533968,21554,0.9150498832519635,0.9992372234935164,0.015453194650817237,11.486870229007634,4.143351145038168,5.609999999999893,6.842998553204989,1.578095325287525,0.059912487377987204,normal,normal
normal_i0.0_r2,normal,0.0,2,4,13.735589683286474,13.587683775986974,26647,0.9311272625620239,0.9781144781144782,0.020616395275700607,18.801376936316696,7.0636746987951815,12.319999999999887,12.669756670707912,7.984208933881799,0.048665679134562774,normal,normal
normal_i0.0_r3,normal,0.0,3,4,10.457453686609764,10.29443661959489,17441,0.8865900772671818,0.9992193598750976,0.004270028466856445,6.7658203125,3.411,13.149999999999995,4.803320557293386,1.873120944734166,0.0570252222782444,normal,normal
normal_i0.0_r4,normal,0.0,4,5,13.535850304393824,13.361286233394889,29921,0.9152392022513153,0.8963650425367363,0.14755903584974916,36.871958584987055,8.888869715271785,12.270000000000003,26.062738458728894,8.22543324146227,0.04189795966267001,normal,normal
normal_i0.0_r5,normal,0.0,5,7,10.60438847427662,10.372841262856602,18170,0.8422174840085288,0.999407231772377,0.01575971076295541,8.116666666666665,2.5208481613285882,2.609999999999779,6.644343658795685,3.977583862899929,0.042459291043426904,normal,normal
normal_i0.0_r6,normal,0.0,6,3,10.060643264342422,9.927068045292094,18613,0.9055658266030943,1.0,0.0009730466089325679,2.783770131771596,1.9284626647144947,13.05999999999985,2.833668263325432,0.8377974923364815,0.04411195010891447,normal,normal
normal_i0.0_r7,normal,0.0,7,6,11.030046549979078,10.855223527842474,17015,0.8692653519975477,0.9984996249062266,0.08286502503320732,3.4717580766341096,2.290473328324568,5.780000000000118,4.195428253865355,3.089949945201893,0.05050514510340986,normal,normal
normal_i0.0_r8,normal,0.0,8,4,12.905645614521113,12.753204712243164,22656,0.922137653140136,0.9720216606498195,0.06455289185559038,10.1338904363974,5.28602599814299,8.170000000000233,16.92024793237521,9.509788688341912,0.05845268976232458,normal,normal
normal_i0.0_r9,normal,0.0,9,7,9.789021839914737,9.55209826773824,17849,0.8247389335551243,0.9971181556195965,0.0014323999630348396,2.778271676300578,1.8698959537572253,53.88000000000037,3.46676848884726,2.6638309217892675,0.04943655657213707,normal,normal
normal_i0.0_r10,normal,0.0,10,6,11.783847215330102,11.608923705516512,27507,0.9043298155636651,0.9144927536231884,0.18190485583719632,18.993660855784466,6.295697305863709,14.089999999999936,18.82901110245894,12.050345640864707,0.06829022855058565,normal,normal
normal_i0.0_r11,normal,0.0,11,7,10.369088658021765,10.180561592743826,18535,0.8679466167173964,0.9358460304731355,0.13383282603605712,47.46743787489289,9.26229648671808,5.830000000000002,23.98348659701434,11.370001678761259,0.040981753031014624,normal,normal
normal_i0.0_r12,normal,0.0,12,7,11.839265282954228,11.616666820318981,24290,0.8733954190787818,0.9367301231802911,0.11761533206285282,28.714046622833237,5.690161386730424,61.680000000000405,26.80679722361717,12.893047043559665,0.046786709754157677,normal,normal
normal_i0.0_r13,normal,0.0,13,7,12.439477880012946,12.252009530503377,22188,0.8887998718154142,0.9554730983302412,0.08019548149335043,27.760873786407764,8.465184466019416,25.269999999999904,19.64335563935111,8.356250497091814,0.050171423235577293,normal,normal
normal_i0.0_r14,normal,0.0,14,5,11.865676130756203,11.684086963985958,20709,0.8823604601619088,0.973505853357979,0.04341712824882829,20.995379746835443,5.276481012658228,3.630000000000244,9.62788892041116,3.6967190924160698,0.0579617619403525,normal,normal
normal_i0.0_r15,normal,0.0,15,3,14.303315617191865,14.17180987245855,22883,0.9261747682842919,0.9567847882454624,0.07819646254098028,28.078952122854563,7.282023486901535,2.6100000000002233,16.808936577753926,2.6538541854898834,0.04567336792177127,normal,normal
normal_i0.0_r16,normal,0.0,16,4,12.55771499379451,12.410581250575863,19182,0.9081526370608843,0.9993002099370188,0.001846416059085314,4.1219817927170865,2.63859243697479,6.519999999999637,3.7963489454291333,1.79134624767674,0.04191481117171898,normal,normal
normal_i0.0_r17,normal,0.0,17,5,12.473932685014598,12.296363608416977,19853,0.8784513274336283,1.0,0.0005309734513274337,4.270693277310925,2.4179411764705883,3.4799999999997056,6.1360040571504895,4.697051369887718,0.058157386539779095,normal,normal
normal_i0.0_r18,normal,0.0,18,4,12.886338973714265,12.707339073010454,24402,0.9105903425628779,0.9743370402053037,0.040674677214717514,19.90807726075505,7.72892888498683,9.669999999999845,19.125784390334687,6.074255505666683,0.04617242187091624,normal,normal
normal_i0.0_r19,normal,0.0,19,4,12.432635542230031,12.286865526952004,23403,0.9179446950382428,0.9951409135082604,0.005608942929986272,3.7023046875000003,2.55173828125,8.589999999999876,3.010822221641864,1.2422942792193297,0.05254708535069917,normal,normal
normal_i0.0_r20,normal,0.0,20,6,14.021638097791834,13.847613172525039,24816,0.8929509553452557,0.9163598106259864,0.0920441869670037,41.96303099885189,6.2725602755453504,35.07999999999978,28.021429427142177,12.283669523248442,0.047608484563884945,normal,normal
normal_i0.0_r21,normal,0.0,21,3,10.588216316589422,10.457681771646284,17588,0.910587626197256,1.0,0.00522909655707999,3.630008517887564,2.4352810902896085,1.6199999999999548,3.7008769063243094,1.0261748808809283,0.04782454301029812,normal,normal
normal_i0.0_r22,normal,0.0,22,5,12.472349770736265,12.256496403054163,18522,0.8490488196195278,0.9672225416906268,0.02525785010314004,13.344114149821642,4.724898929845422,14.350000000000307,12.907426929936303,6.806291649967806,0.04836106244508156,normal,normal
normal_i0.0_r23,normal,0.0,23,3,13.109077164400928,12.974456531511283,19912,0.9203179885376225,0.9981024667931688,0.00619338140136809,8.68082699619772,5.271920152091255,5.890000000000395,6.22047595314152,1.991887101590243,0.053837562273288536,normal,normal
normal_i0.0_r24,normal,0.0,24,4,13.030914234286705,12.896520536144628,21642,0.9201530612244898,0.9233937397034596,0.1639030612244898,34.8392506690455,8.632123104371097,5.520000000000191,18.938324347123128,5.737337064909148,0.05454077310874197,normal,normal
normal_i0.0_r25,normal,0.0,25,5,11.88671329452604,11.687065964378917,25358,0.8908171151549217,0.9115826702033598,0.17645612309421765,33.200290979631426,8.976353055286129,3.4999999999998366,27.095431586780286,7.489436782377547,0.05967948022115101,normal,normal
normal_i0.0_r26,normal,0.0,26,5,10.35582353630257,10.20633783411408,15170,0.8854257864939007,1.0,0.0138329539485204,3.7017917917917917,1.8407007007007006,8.630000000000138,15.137020955586303,7.6434831954373745,0.04927794431281811,normal,normal
normal_i0.0_r27,normal,0.0,27,4,13.345436733880318,13.182264715542095,23275,0.9102819820876843,0.9814814814814815,0.0057882592201494,4.5987106918239,2.9592216981132076,44.49000000000014,3.366214118717652,1.3684766894842855,0.04214832089782937,normal,normal
normal_i0.0_r28,normal,0.0,28,6,11.942523775904274,11.730261672858484,24207,0.889243993828521,0.9831932773109243,0.05403717581368011,17.700925925925926,4.796602564102564,14.649999999999608,21.79529420142512,12.427652207788611,0.049087466597104994,normal,normal
normal_i0.0_r29,normal,0.0,29,6,12.772962388018462,12.61097292587375,19731,0.8859901212393354,0.9657488247145736,0.06834306241580601,26.65528511821975,6.578470097357441,2.689999999999859,19.980251491823466,10.213652820527031,0.04083515310119076,normal,normal
normal_i0.0_r30,normal,0.0,30,7,12.1583531685886,11.924059630693465,17875,0.8476384673748103,0.9857239972807614,0.02532245827010622,13.930137931034482,5.270455172413793,39.479999999999734,18.5458201132684,10.472188528498444,0.05560924489175488,normal,normal
normal_i0.0_r31,normal,0.0,31,3,11.953100673168887,11.804328676952894,16987,0.8966008656180724,0.9985130111524163,0.0020584820014778846,3.693931496649293,2.5454058078927777,14.2199999999999,3.650200111622873,1.0783683076456752,0.05115731774164078,normal,normal
